date,open,high,low,close,volume,wap,barCount
20251001 09:30:00 US/Eastern,443.72,446.15,440.75,442.34,2043415.0,442.968,8008
20251001 09:35:00 US/Eastern,442.18,449.5,442.18,448.29,2565586.0,446.489,11739
20251001 09:40:00 US/Eastern,448.29,448.33,445.0,446.91,1599561.0,446.641,7014
20251001 09:45:00 US/Eastern,446.91,448.46,445.88,446.25,1653242.0,447.448,7477
20251001 09:50:00 US/Eastern,446.22,448.6,445.7,446.75,1396702.0,447.229,6336
20251001 09:55:00 US/Eastern,446.69,447.0,444.85,445.7,1025634.0,445.87,4534
20251001 10:00:00 US/Eastern,445.72,447.32,445.15,446.74,993435.0,446.247,4498
20251001 10:05:00 US/Eastern,446.73,449.29,446.1,449.27,1267479.0,447.438,5845
20251001 10:10:00 US/Eastern,449.24,450.71,448.7,450.67,1765587.0,449.594,7970
20251001 10:15:00 US/Eastern,450.65,452.66,449.3,452.49,1623020.0,450.732,7311
20251001 10:20:00 US/Eastern,452.49,454.94,452.4,454.56,2115873.0,453.919,9782
20251001 10:25:00 US/Eastern,454.61,456.29,454.56,455.67,1919414.0,455.542,7987
20251001 10:30:00 US/Eastern,455.7,455.79,453.12,454.46,1315517.0,454.254,5609
20251001 10:35:00 US/Eastern,454.48,455.36,453.71,454.51,916041.0,454.744,4217
20251001 10:40:00 US/Eastern,454.52,455.49,454.16,454.78,755988.0,454.771,3588
20251001 10:45:00 US/Eastern,454.79,455.26,454.1,454.42,779744.0,454.652,3685
20251001 10:50:00 US/Eastern,454.38,457.45,454.16,457.27,1313234.0,455.828,5890
20251001 10:55:00 US/Eastern,457.29,458.78,456.91,458.68,1462573.0,457.79,6426
20251001 11:00:00 US/Eastern,458.67,458.88,457.11,457.21,889567.0,457.876,4287
20251001 11:05:00 US/Eastern,457.22,457.22,455.76,456.25,838322.0,456.277,4007
20251001 11:10:00 US/Eastern,456.22,457.11,455.4,457.02,752020.0,456.267,3801
20251001 11:15:00 US/Eastern,456.92,457.25,455.45,455.5,702891.0,456.116,3578
20251001 11:20:00 US/Eastern,455.49,455.53,453.46,453.94,966190.0,454.346,4558
20251001 11:25:00 US/Eastern,453.89,455.38,453.69,454.84,691956.0,454.752,3202
20251001 11:30:00 US/Eastern,454.86,455.38,454.29,455.03,514285.0,454.925,2691
20251001 11:35:00 US/Eastern,455.03,455.24,454.5,454.86,389262.0,454.922,2124
20251001 11:40:00 US/Eastern,454.92,455.08,453.4,453.43,541110.0,454.022,2467
20251001 11:45:00 US/Eastern,453.44,453.6,452.48,453.56,703005.0,453.028,3517
20251001 11:50:00 US/Eastern,453.54,454.65,453.23,454.49,564711.0,453.947,2734
20251001 11:55:00 US/Eastern,454.52,455.7,454.04,455.45,683452.0,454.883,2932
20251001 12:00:00 US/Eastern,455.47,455.71,454.38,454.39,505544.0,455.133,2431
20251001 12:05:00 US/Eastern,454.39,455.16,454.18,454.66,392407.0,454.719,1871
20251001 12:10:00 US/Eastern,454.66,455.24,454.62,454.92,364279.0,454.937,1739
20251001 12:15:00 US/Eastern,454.87,455.77,454.54,455.06,479146.0,455.302,2076
20251001 12:20:00 US/Eastern,455.06,455.1,454.35,455.01,376627.0,454.673,1736
20251001 12:25:00 US/Eastern,454.97,456.43,454.85,456.21,631412.0,455.951,2869
20251001 12:30:00 US/Eastern,456.25,456.81,455.9,456.75,619628.0,456.381,2718
20251001 12:35:00 US/Eastern,456.77,458.51,456.6,458.21,954033.0,457.44,4305
20251001 12:40:00 US/Eastern,458.27,458.31,456.5,456.52,761034.0,457.487,3384
20251001 12:45:00 US/Eastern,456.5,456.58,455.55,455.84,662089.0,456.064,2942
20251001 12:50:00 US/Eastern,455.85,456.66,455.61,456.23,427930.0,456.259,2133
20251001 12:55:00 US/Eastern,456.23,456.99,455.92,456.94,386940.0,456.402,1998
20251001 13:00:00 US/Eastern,456.96,458.3,456.87,457.75,893846.0,457.731,3941
20251001 13:05:00 US/Eastern,457.82,458.24,457.7,457.86,435045.0,457.941,2171
20251001 13:10:00 US/Eastern,457.86,458.47,457.58,457.85,495875.0,457.956,2452
20251001 13:15:00 US/Eastern,457.85,459.07,457.78,458.6,675167.0,458.375,3382
20251001 13:20:00 US/Eastern,458.55,458.82,457.73,458.02,549013.0,458.206,2446
20251001 13:25:00 US/Eastern,458.08,458.54,457.86,458.47,375147.0,458.2,1915
20251001 13:30:00 US/Eastern,458.5,459.34,458.2,459.01,674682.0,458.872,3171
20251001 13:35:00 US/Eastern,459.01,460.17,458.53,459.55,1019264.0,459.457,4259
20251001 13:40:00 US/Eastern,459.6,459.63,458.43,459.34,669978.0,458.905,2914
20251001 13:45:00 US/Eastern,459.33,459.72,458.8,459.67,514600.0,459.246,2546
20251001 13:50:00 US/Eastern,459.67,459.95,458.63,458.66,546392.0,459.31,2557
20251001 13:55:00 US/Eastern,458.64,458.96,457.9,458.32,588756.0,458.452,2775
20251001 14:00:00 US/Eastern,458.32,459.38,458.1,459.16,571521.0,458.994,2720
20251001 14:05:00 US/Eastern,459.16,460.9,459.15,460.7,995905.0,460.196,4659
20251001 14:10:00 US/Eastern,460.69,461.19,459.8,461.1,922903.0,460.631,4200
20251001 14:15:00 US/Eastern,461.13,461.16,460.4,460.5,561278.0,460.674,2457
20251001 14:20:00 US/Eastern,460.52,460.75,459.67,460.02,603512.0,460.116,2801
20251001 14:25:00 US/Eastern,460.03,460.43,459.1,459.32,594236.0,459.747,2829
20251001 14:30:00 US/Eastern,459.36,460.5,459.19,460.3,627840.0,459.853,3109
20251001 14:35:00 US/Eastern,460.29,460.5,459.85,459.97,403711.0,460.199,1933
20251001 14:40:00 US/Eastern,459.92,460.25,459.34,459.73,459998.0,459.852,2116
20251001 14:45:00 US/Eastern,459.78,460.6,459.71,460.1,480081.0,460.101,2340
20251001 14:50:00 US/Eastern,460.08,460.41,459.95,460.05,345811.0,460.175,1708
20251001 14:55:00 US/Eastern,460.0,460.35,459.65,460.11,355995.0,460.034,1847
20251001 15:00:00 US/Eastern,460.13,460.84,459.49,460.82,717724.0,460.079,3503
20251001 15:05:00 US/Eastern,460.81,461.43,460.42,461.01,843391.0,460.991,3525
20251001 15:10:00 US/Eastern,461.02,461.18,460.36,460.63,556214.0,460.724,2626
20251001 15:15:00 US/Eastern,460.63,461.01,459.96,460.26,574995.0,460.516,3139
20251001 15:20:00 US/Eastern,460.27,460.48,459.94,460.24,444749.0,460.221,2333
20251001 15:25:00 US/Eastern,460.24,460.82,459.92,460.2,526358.0,460.265,2771
20251001 15:30:00 US/Eastern,460.22,460.71,459.96,460.53,530697.0,460.292,3009
20251001 15:35:00 US/Eastern,460.52,460.9,460.32,460.56,604749.0,460.598,3554
20251001 15:40:00 US/Eastern,460.55,461.17,460.24,461.02,785380.0,460.795,4006
20251001 15:45:00 US/Eastern,461.04,461.92,460.78,461.34,956462.0,461.34,4849
20251001 15:50:00 US/Eastern,461.34,462.27,460.76,461.81,1288229.0,461.445,6926
20251001 15:55:00 US/Eastern,461.85,462.02,459.01,459.47,1782018.0,459.609,10691
20251002 09:30:00 US/Eastern,470.54,470.75,465.35,466.12,3523544.0,468.066,13948
20251002 09:35:00 US/Eastern,466.08,466.32,461.34,462.46,2694728.0,463.363,12510
20251002 09:40:00 US/Eastern,462.42,463.69,454.6,454.8,3193624.0,458.476,14397
20251002 09:45:00 US/Eastern,454.8,461.76,454.35,457.86,3041757.0,459.147,13494
20251002 09:50:00 US/Eastern,457.84,458.43,455.69,456.05,1971010.0,457.181,9233
20251002 09:55:00 US/Eastern,456.06,457.67,453.36,456.65,2084710.0,455.52,9578
20251002 10:00:00 US/Eastern,456.73,459.32,456.12,458.95,1496184.0,457.835,6798
20251002 10:05:00 US/Eastern,458.92,459.19,455.84,458.97,1261648.0,457.751,6108
20251002 10:10:00 US/Eastern,458.91,459.55,456.14,456.44,1212517.0,457.639,6219
20251002 10:15:00 US/Eastern,456.4,457.54,455.07,455.31,1074128.0,456.605,5439
20251002 10:20:00 US/Eastern,455.27,456.1,453.51,454.47,1368406.0,454.792,6306
20251002 10:25:00 US/Eastern,454.4,455.96,454.37,454.75,859845.0,455.172,4359
20251002 10:30:00 US/Eastern,454.75,455.43,451.7,452.08,1587553.0,453.144,7274
20251002 10:35:00 US/Eastern,452.08,454.9,451.88,454.67,1104332.0,453.454,5059
20251002 10:40:00 US/Eastern,454.68,455.96,454.65,455.56,1013685.0,455.37,4607
