date,open,high,low,close,volume,wap,barCount
20250402 13:10:00 US/Eastern,280.77,283.0,280.53,282.67,1447506.0,282.119,7486
20250402 13:15:00 US/Eastern,282.68,283.51,282.14,283.2,1430356.0,283.019,6366
20250402 13:20:00 US/Eastern,283.2,283.27,281.43,282.6,1106177.0,282.384,5522
20250402 13:25:00 US/Eastern,282.62,284.2,282.22,283.58,1330356.0,283.368,7287
20250402 13:30:00 US/Eastern,283.59,283.86,282.0,282.82,1282539.0,282.804,7114
20250402 13:35:00 US/Eastern,282.83,283.15,281.7,282.6,1028199.0,282.411,5467
20250402 13:40:00 US/Eastern,282.61,282.97,281.17,282.16,1087103.0,281.921,5657
20250402 13:45:00 US/Eastern,282.13,283.13,280.75,282.64,1307568.0,282.06,6259
20250402 13:50:00 US/Eastern,282.64,283.37,281.25,283.04,1230057.0,282.218,6325
20250402 13:55:00 US/Eastern,283.05,283.53,282.62,283.24,906267.0,283.134,4382
20250402 14:00:00 US/Eastern,283.2,283.92,282.41,283.03,1257152.0,283.292,6099
20250402 14:05:00 US/Eastern,283.01,283.06,281.23,281.96,1474113.0,282.087,7435
20250402 14:10:00 US/Eastern,281.93,283.33,281.34,282.37,1041020.0,282.296,5220
20250402 14:15:00 US/Eastern,282.4,282.88,281.6,282.23,734723.0,282.252,3677
20250402 14:20:00 US/Eastern,282.22,282.52,279.6,280.06,1405095.0,281.293,6990
20250402 14:25:00 US/Eastern,280.0,280.87,278.43,278.64,1628152.0,279.686,7943
20250402 14:30:00 US/Eastern,278.61,280.54,278.38,280.02,1180567.0,279.765,5918
20250402 14:35:00 US/Eastern,280.0,282.85,279.82,282.82,1448089.0,281.785,6852
20250402 14:40:00 US/Eastern,282.8,283.2,282.12,282.88,1060597.0,282.683,5068
20250402 14:45:00 US/Eastern,282.89,283.26,282.07,282.9,955797.0,282.7,4705
20250402 14:50:00 US/Eastern,282.92,283.07,282.04,282.72,771887.0,282.648,3953
20250402 14:55:00 US/Eastern,282.71,282.77,280.51,280.63,1131156.0,281.568,5583
20250402 15:00:00 US/Eastern,280.63,282.42,280.63,281.87,1206158.0,281.656,6370
20250402 15:05:00 US/Eastern,281.91,281.99,280.66,281.35,1004655.0,281.253,5547
20250402 15:10:00 US/Eastern,281.32,281.6,280.25,280.52,1059006.0,280.915,5700
20250402 15:15:00 US/Eastern,280.48,280.75,279.2,279.54,1262780.0,280.048,6638
20250402 15:20:00 US/Eastern,279.54,280.95,278.74,280.68,1481157.0,279.779,7977
20250402 15:25:00 US/Eastern,280.63,280.99,279.81,280.68,1116883.0,280.407,6296
20250402 15:30:00 US/Eastern,280.63,283.12,279.26,282.74,1641507.0,281.514,8747
20250402 15:35:00 US/Eastern,282.78,283.58,282.14,282.88,1462873.0,282.915,7762
20250402 15:40:00 US/Eastern,282.88,284.99,278.53,280.32,3410022.0,281.847,17691
20250402 15:45:00 US/Eastern,280.32,282.4,279.51,281.83,1758432.0,281.277,9878
20250402 15:50:00 US/Eastern,281.87,283.34,281.28,282.81,1767172.0,282.471,10497
20250402 15:55:00 US/Eastern,282.85,283.5,282.3,282.67,2239603.0,283.095,13148
20250403 09:30:00 US/Eastern,265.31,272.93,264.0,272.66,5158261.0,269.256,22241
20250403 09:35:00 US/Eastern,272.73,276.3,271.31,275.84,3640191.0,273.491,17685
20250403 09:40:00 US/Eastern,275.85,275.9,270.61,271.53,3118726.0,272.886,14644
20250403 09:45:00 US/Eastern,271.31,273.43,270.01,271.53,1963772.0,271.42,9539
20250403 09:50:00 US/Eastern,271.47,275.1,271.05,273.19,2328472.0,273.589,10993
20250403 09:55:00 US/Eastern,273.11,274.12,271.1,271.33,1696026.0,272.29,8279
20250403 10:00:00 US/Eastern,271.25,272.44,267.82,267.94,2364293.0,269.924,10646
20250403 10:05:00 US/Eastern,267.93,268.95,266.66,267.42,2078228.0,267.763,10244
20250403 10:10:00 US/Eastern,267.44,268.6,266.25,268.28,1680167.0,267.212,8088
20250403 10:15:00 US/Eastern,268.27,269.2,266.42,266.47,1625673.0,268.042,7841
20250403 10:20:00 US/Eastern,266.41,267.93,265.7,266.3,1608959.0,266.723,7987
20250403 10:25:00 US/Eastern,266.3,268.71,266.1,267.36,1490354.0,267.787,6746
20250403 10:30:00 US/Eastern,267.3,268.48,266.51,266.86,1200363.0,267.557,5931
20250403 10:35:00 US/Eastern,266.75,267.09,264.81,265.69,1861312.0,265.638,8690
20250403 10:40:00 US/Eastern,265.78,266.31,264.82,265.6,1257289.0,265.507,5605
20250403 10:45:00 US/Eastern,265.66,265.95,262.37,262.38,2172107.0,263.529,9432
20250403 10:50:00 US/Eastern,262.38,263.45,261.51,262.65,1670266.0,262.103,8255
20250403 10:55:00 US/Eastern,262.64,263.61,262.05,262.16,1310679.0,262.863,6448
20250403 11:00:00 US/Eastern,262.11,263.9,261.92,263.5,1241182.0,263.24,6414
20250403 11:05:00 US/Eastern,263.44,263.69,261.51,262.28,1237884.0,262.37,6259
20250403 11:10:00 US/Eastern,262.31,264.85,262.25,263.85,1683148.0,263.89,7602
20250403 11:15:00 US/Eastern,263.82,266.45,263.77,265.88,1697515.0,265.565,7696
20250403 11:20:00 US/Eastern,265.92,266.4,264.69,265.89,1209732.0,265.463,5343
20250403 11:25:00 US/Eastern,265.84,267.25,265.51,265.58,1422775.0,266.349,6392
20250403 11:30:00 US/Eastern,265.54,267.5,265.35,267.03,1132099.0,266.574,5139
20250403 11:35:00 US/Eastern,267.08,267.27,266.09,266.63,886372.0,266.601,4300
20250403 11:40:00 US/Eastern,266.56,267.3,265.91,266.26,929336.0,266.573,4610
20250403 11:45:00 US/Eastern,266.3,267.32,265.02,266.55,1292472.0,266.093,6059
20250403 11:50:00 US/Eastern,266.61,266.86,265.5,266.66,772637.0,266.078,3680
20250403 11:55:00 US/Eastern,266.61,268.25,266.56,267.22,1160692.0,267.439,4932
20250403 12:00:00 US/Eastern,267.21,268.39,266.9,267.81,899803.0,267.701,3915
20250403 12:05:00 US/Eastern,267.81,269.28,267.73,268.24,1271426.0,268.657,5731
20250403 12:10:00 US/Eastern,268.24,270.2,268.12,269.92,1246296.0,269.409,5365
20250403 12:15:00 US/Eastern,269.91,270.99,269.61,270.75,1191157.0,270.277,5454
20250403 12:20:00 US/Eastern,270.75,271.49,270.15,270.97,1268579.0,270.866,5386
20250403 12:25:00 US/Eastern,271.0,271.12,269.13,270.88,1404303.0,270.162,6255
20250403 12:30:00 US/Eastern,270.98,271.45,268.3,268.34,1203306.0,269.667,5426
20250403 12:35:00 US/Eastern,268.31,269.47,268.23,269.04,1001407.0,268.784,4370
20250403 12:40:00 US/Eastern,269.09,271.23,268.88,270.05,1209718.0,270.207,5271
20250403 12:45:00 US/Eastern,270.04,270.83,269.44,270.79,882075.0,270.092,4014
20250403 12:50:00 US/Eastern,270.69,270.95,269.17,269.67,1011793.0,270.081,4100
20250403 12:55:00 US/Eastern,269.66,270.45,269.0,269.87,809381.0,269.723,3257
20250403 13:00:00 US/Eastern,269.87,271.18,269.65,270.1,888747.0,270.424,3688
20250403 13:05:00 US/Eastern,270.09,271.6,270.02,270.32,964841.0,270.834,3808
20250403 13:10:00 US/Eastern,270.35,270.71,269.65,269.73,744527.0,270.134,3393
20250403 13:15:00 US/Eastern,269.71,269.86,268.93,269.31,665391.0,269.408,3116
20250403 13:20:00 US/Eastern,269.37,269.89,266.98,268.22,1201156.0,268.049,5195
20250403 13:25:00 US/Eastern,268.21,268.6,267.35,268.28,957053.0,268.096,4235
20250403 13:30:00 US/Eastern,268.28,269.26,267.6,269.01,865138.0,268.384,3626
20250403 13:35:00 US/Eastern,269.05,270.25,268.96,269.58,892094.0,269.624,3791
20250403 13:40:00 US/Eastern,269.58,270.5,269.25,270.21,578377.0,269.934,2642
20250403 13:45:00 US/Eastern,270.21,270.47,268.93,269.22,670895.0,269.791,2899
20250403 13:50:00 US/Eastern,269.23,269.43,268.55,269.07,587068.0,268.94,2505
20250403 13:55:00 US/Eastern,268.98,269.1,267.71,267.74,614084.0,268.464,2615
20250403 14:00:00 US/Eastern,267.71,268.94,267.71,268.57,617569.0,268.452,2817
20250403 14:05:00 US/Eastern,268.57,268.62,267.93,268.46,416408.0,268.301,2056
20250403 14:10:00 US/Eastern,268.4,268.51,266.83,266.97,761805.0,267.547,3354
20250403 14:15:00 US/Eastern,266.96,267.7,266.58,267.07,621490.0,267.079,3119
20250403 14:20:00 US/Eastern,266.99,268.06,266.6,267.14,723514.0,267.396,3373
20250403 14:25:00 US/Eastern,267.17,267.39,266.69,267.09,529551.0,267.012,2506
20250403 14:30:00 US/Eastern,267.08,268.5,266.48,267.38,1015752.0,267.398,4407
20250403 14:35:00 US/Eastern,267.37,268.18,267.01,267.9,666308.0,267.625,3452
20250403 14:40:00 US/Eastern,267.88,269.54,267.76,269.16,823762.0,268.745,4023
20250403 14:45:00 US/Eastern,269.16,269.7,268.37,269.49,791995.0,269.109,3550
20250403 14:50:00 US/Eastern,269.48,269.89,269.0,269.23,744543.0,269.406,3607
20250403 14:55:00 US/Eastern,269.16,269.75,268.6,269.31,682530.0,269.132,3316
20250403 15:00:00 US/Eastern,269.32,270.16,268.73,269.46,832470.0,269.435,3872
20250403 15:05:00 US/Eastern,269.46,270.22,269.0,269.06,600449.0,269.637,3081
20250403 15:10:00 US/Eastern,269.01,269.46,267.81,267.85,902164.0,268.518,5117
20250403 15:15:00 US/Eastern,267.82,268.19,266.0,266.54,1358268.0,266.915,7151
20250403 15:20:00 US/Eastern,266.5,266.95,265.34,265.7,1230967.0,266.064,7004
20250403 15:25:00 US/Eastern,265.75,266.8,265.21,265.9,1129066.0,266.021,6155
20250403 15:30:00 US/Eastern,265.96,266.36,264.9,265.71,1113877.0,265.571,6321
20250403 15:35:00 US/Eastern,265.67,266.42,265.33,266.28,887777.0,265.846,5020
20250403 15:40:00 US/Eastern,266.3,267.68,265.83,267.54,1308873.0,266.781,6874
20250403 15:45:00 US/Eastern,267.5,267.64,266.06,266.51,1055515.0,266.627,6057
20250403 15:50:00 US/Eastern,266.58,268.09,265.82,267.84,1515100.0,267.1,8809
20250403 15:55:00 US/Eastern,267.83,268.38,267.02,267.14,1724324.0,267.622,10264
20250404 09:30:00 US/Eastern,255.64,261.0,255.0,257.61,4190440.0,257.592,19148
20250404 09:35:00 US/Eastern,257.69,258.72,252.33,253.3,2990107.0,254.548,15995
20250404 09:40:00 US/Eastern,253.29,253.37,248.93,248.93,3508826.0,250.844,17479
20250404 09:45:00 US/Eastern,249.19,252.9,248.06,250.53,3004213.0,250.893,15393
20250404 09:50:00 US/Eastern,250.5,254.0,250.2,251.31,2148718.0,252.228,11409
20250404 09:55:00 US/Eastern,251.27,253.88,250.13,252.27,1902337.0,252.167,10333
20250404 10:00:00 US/Eastern,252.39,252.5,249.25,250.65,2104935.0,250.616,11193
20250404 10:05:00 US/Eastern,250.62,251.4,247.49,247.54,2254644.0,248.954,11220
20250404 10:10:00 US/Eastern,247.52,248.41,246.5,247.6,1944960.0,247.37,10680
20250404 10:15:00 US/Eastern,247.56,247.88,245.34,247.07,2191308.0,246.516,12053
20250404 10:20:00 US/Eastern,247.07,248.79,245.4,246.34,2015475.0,247.072,11171
20250404 10:25:00 US/Eastern,246.43,246.9,242.3,242.41,2290766.0,244.452,12094
20250404 10:30:00 US/Eastern,242.48,244.53,242.0,242.12,2083194.0,243.109,10889
20250404 10:35:00 US/Eastern,242.17,243.35,241.13,242.66,2100110.0,242.086,11447
20250404 10:40:00 US/Eastern,242.71,242.71,240.26,240.48,1965538.0,241.312,11232
20250404 10:45:00 US/Eastern,240.41,240.66,237.16,237.22,2900815.0,239.052,14883
20250404 10:50:00 US/Eastern,237.23,243.43,236.0,241.81,3305382.0,240.051,17573
20250404 10:55:00 US/Eastern,241.86,244.6,240.88,242.96,2205766.0,243.115,11187
20250404 11:00:00 US/Eastern,242.85,247.85,242.39,246.86,2792685.0,245.977,13728
20250404 11:05:00 US/Eastern,246.9,247.47,243.04,244.78,2190787.0,244.855,11711
20250404 11:10:00 US/Eastern,244.78,249.03,244.55,247.83,2411694.0,247.179,12876
20250404 11:15:00 US/Eastern,247.86,248.96,245.27,245.36,2058381.0,247.308,11011
20250404 11:20:00 US/Eastern,245.34,248.35,245.0,247.85,1544112.0,246.794,8263
20250404 11:25:00 US/Eastern,247.96,248.11,243.65,243.75,1706782.0,245.246,9067
20250404 11:30:00 US/Eastern,243.82,245.36,243.04,243.55,1166696.0,244.057,6338
20250404 11:35:00 US/Eastern,243.61,244.25,240.7,241.03,1724053.0,241.946,8682
20250404 11:40:00 US/Eastern,240.98,244.16,240.9,243.14,1370751.0,242.888,7288
20250404 11:45:00 US/Eastern,243.11,245.39,241.52,244.83,1527125.0,243.521,7946
20250404 11:50:00 US/Eastern,244.79,245.83,243.54,243.97,1350637.0,244.569,6789
20250404 11:55:00 US/Eastern,243.97,245.0,242.0,242.11,1036774.0,243.303,5527
20250404 12:00:00 US/Eastern,242.11,243.67,242.0,242.71,800028.0,242.966,4471
20250404 12:05:00 US/Eastern,242.7,244.93,242.56,243.26,965760.0,243.588,5499
20250404 12:10:00 US/Eastern,243.19,245.1,243.01,244.0,919254.0,243.833,5836
20250404 12:15:00 US/Eastern,244.0,244.51,241.3,241.91,1199946.0,242.338,6825
20250404 12:20:00 US/Eastern,241.99,242.46,241.01,241.93,1000595.0,241.726,5863
20250404 12:25:00 US/Eastern,241.85,242.28,241.0,241.42,953620.0,241.611,5584
20250404 12:30:00 US/Eastern,241.41,242.1,240.05,240.06,1105377.0,241.122,6518
20250404 12:35:00 US/Eastern,240.06,242.97,240.01,242.53,1235778.0,241.772,6833
20250404 12:40:00 US/Eastern,242.53,243.19,241.42,241.47,923983.0,242.337,4689
20250404 12:45:00 US/Eastern,241.51,242.33,240.36,240.51,837384.0,241.274,4006
20250404 12:50:00 US/Eastern,240.5,242.41,240.42,241.46,731468.0,241.421,3813
20250404 12:55:00 US/Eastern,241.42,242.43,241.02,241.7,657139.0,241.832,3654
20250404 13:00:00 US/Eastern,241.69,243.13,241.35,242.46,769015.0,242.234,3710
20250404 13:05:00 US/Eastern,242.49,243.12,241.54,241.67,607902.0,242.299,3284
20250404 13:10:00 US/Eastern,241.65,242.05,240.42,240.57,868162.0,241.042,4246
20250404 13:15:00 US/Eastern,240.59,240.88,239.4,240.23,1050608.0,240.134,4950
20250404 13:20:00 US/Eastern,240.29,241.35,239.8,241.3,868184.0,240.63,4295
20250404 13:25:00 US/Eastern,241.27,242.14,240.85,241.02,858015.0,241.521,4214
20250404 13:30:00 US/Eastern,240.96,242.1,239.74,241.48,1137115.0,240.692,5396
20250404 13:35:00 US/Eastern,241.5,243.94,241.33,243.18,1222743.0,242.951,5962
20250404 13:40:00 US/Eastern,243.18,244.04,242.8,242.95,941867.0,243.459,4243
20250404 13:45:00 US/Eastern,242.99,245.28,242.5,244.84,996431.0,244.083,4605
20250404 13:50:00 US/Eastern,244.78,244.96,243.4,244.02,794878.0,244.137,3710
20250404 13:55:00 US/Eastern,244.07,245.1,243.0,245.05,794587.0,244.244,3600
20250404 14:00:00 US/Eastern,244.98,246.23,244.59,245.0,1263911.0,245.494,6258
20250404 14:05:00 US/Eastern,245.08,245.42,243.36,243.87,746012.0,244.201,3981
20250404 14:10:00 US/Eastern,243.81,243.95,242.7,242.98,717624.0,243.243,3703
20250404 14:15:00 US/Eastern,242.88,243.04,241.04,241.64,835084.0,241.946,4087
20250404 14:20:00 US/Eastern,241.75,242.09,240.7,240.78,785962.0,241.479,3973
20250404 14:25:00 US/Eastern,240.74,241.13,240.01,240.2,960817.0,240.508,4863
20250404 14:30:00 US/Eastern,240.27,240.94,239.47,240.33,1035828.0,240.114,5356
20250404 14:35:00 US/Eastern,240.33,241.0,239.0,239.91,1082975.0,239.865,5239
20250404 14:40:00 US/Eastern,239.8,240.47,239.0,239.22,850465.0,239.736,4847
20250404 14:45:00 US/Eastern,239.09,240.77,239.0,240.41,909259.0,239.927,4726
20250404 14:50:00 US/Eastern,240.37,241.19,239.65,240.67,927616.0,240.533,4908
20250404 14:55:00 US/Eastern,240.62,241.2,239.51,239.86,822982.0,240.253,4527
20250404 15:00:00 US/Eastern,239.77,240.85,238.42,239.39,1244675.0,239.355,6656
20250404 15:05:00 US/Eastern,239.39,240.4,238.66,240.09,943951.0,239.479,5118
20250404 15:10:00 US/Eastern,240.07,242.65,239.81,242.05,1300301.0,241.248,7203
20250404 15:15:00 US/Eastern,242.02,242.2,240.15,240.59,1081643.0,241.263,6236
20250404 15:20:00 US/Eastern,240.52,243.41,240.52,243.0,1306082.0,242.412,7557
