date,open,high,low,close,volume,wap,barCount
20240201 09:30:00 US/Eastern,188.39,189.54,187.76,188.72,2597842.0,188.674,7970
20240201 09:35:00 US/Eastern,188.69,189.63,187.83,188.83,1981014.0,188.686,6692
20240201 09:40:00 US/Eastern,188.81,189.88,188.5,189.08,1792544.0,189.218,5588
20240201 09:45:00 US/Eastern,189.06,189.26,187.82,188.2,1641145.0,188.395,5494
20240201 09:50:00 US/Eastern,188.21,189.21,188.14,188.86,1275555.0,188.771,4034
20240201 09:55:00 US/Eastern,188.89,189.09,187.65,188.12,1514246.0,188.127,4800
20240201 10:00:00 US/Eastern,188.08,188.23,187.05,188.03,1888886.0,187.498,6527
20240201 10:05:00 US/Eastern,188.05,188.49,187.83,188.18,1187364.0,188.174,4013
20240201 10:10:00 US/Eastern,188.19,188.38,187.33,187.49,1192797.0,187.856,3626
20240201 10:15:00 US/Eastern,187.52,187.75,187.14,187.15,1102675.0,187.454,3437
20240201 10:20:00 US/Eastern,187.17,187.73,186.94,187.21,1369480.0,187.313,4898
20240201 10:25:00 US/Eastern,187.22,187.89,187.0,187.59,1325666.0,187.485,4403
20240201 10:30:00 US/Eastern,187.59,187.94,186.72,186.81,1362340.0,187.2,4577
20240201 10:35:00 US/Eastern,186.81,186.87,186.12,186.26,1402921.0,186.471,4803
20240201 10:40:00 US/Eastern,186.27,186.48,185.6,185.67,1553414.0,185.976,5082
20240201 10:45:00 US/Eastern,185.68,186.0,185.42,185.54,1450072.0,185.711,4747
20240201 10:50:00 US/Eastern,185.53,185.57,184.55,184.63,1825128.0,185.087,6040
20240201 10:55:00 US/Eastern,184.62,184.87,184.41,184.58,1725071.0,184.642,5837
20240201 11:00:00 US/Eastern,184.58,185.1,184.55,184.77,1326912.0,184.873,4555
20240201 11:05:00 US/Eastern,184.79,185.1,184.51,184.82,1219147.0,184.827,4024
20240201 11:10:00 US/Eastern,184.83,185.32,184.28,184.66,1482550.0,184.834,5130
20240201 11:15:00 US/Eastern,184.66,185.54,184.66,185.28,1263950.0,185.254,4176
