date,open,high,low,close,volume,wap,barCount
20260302 09:30:00 US/Eastern,390.42,393.97,388.25,393.72,2593415.0,391.016,15956
20260302 09:35:00 US/Eastern,393.75,395.82,393.66,395.58,1311455.0,394.758,10357
20260302 09:40:00 US/Eastern,395.52,396.89,394.31,396.53,1086569.0,395.729,8392
20260302 09:45:00 US/Eastern,396.5,398.32,395.8,398.0,989260.0,397.114,7597
20260302 09:50:00 US/Eastern,398.01,398.18,395.54,395.72,1002871.0,396.679,7759
20260302 09:55:00 US/Eastern,395.74,396.68,395.42,395.97,660221.0,396.065,5131
20260302 10:00:00 US/Eastern,395.95,396.98,395.1,396.21,751664.0,396.016,5634
20260302 10:05:00 US/Eastern,396.23,396.6,395.04,395.81,611112.0,395.86,4867
20260302 10:10:00 US/Eastern,395.83,398.25,395.64,397.68,750146.0,397.494,5519
20260302 10:15:00 US/Eastern,397.7,398.79,397.0,398.57,715221.0,398.11,5852
20260302 10:20:00 US/Eastern,398.57,399.22,397.52,398.15,712329.0,398.29,5570
20260302 10:25:00 US/Eastern,398.09,398.88,397.64,398.65,579083.0,398.414,4458
20260302 10:30:00 US/Eastern,398.67,399.27,397.72,399.11,586270.0,398.472,4421
20260302 10:35:00 US/Eastern,399.11,400.8,398.84,400.73,793465.0,399.851,5613
20260302 10:40:00 US/Eastern,400.79,400.97,400.18,400.8,542260.0,400.529,4212
20260302 10:45:00 US/Eastern,400.81,401.94,400.6,401.6,613776.0,401.411,4761
20260302 10:50:00 US/Eastern,401.61,402.32,401.2,401.57,692540.0,401.753,5376
20260302 10:55:00 US/Eastern,401.6,402.65,400.93,402.02,627875.0,401.978,4685
20260302 11:00:00 US/Eastern,401.98,402.14,401.11,401.76,410030.0,401.549,3169
20260302 11:05:00 US/Eastern,401.77,403.59,401.64,403.43,723154.0,402.756,5152
20260302 11:10:00 US/Eastern,403.43,403.71,402.56,402.7,532146.0,403.182,4142
20260302 11:15:00 US/Eastern,402.72,403.09,401.85,401.94,495934.0,402.556,3741
20260302 11:20:00 US/Eastern,401.91,402.39,401.6,401.65,548574.0,401.924,4226
20260302 11:25:00 US/Eastern,401.68,401.72,400.06,400.17,592470.0,400.656,4207
20260302 11:30:00 US/Eastern,400.21,400.82,399.74,400.5,665253.0,400.156,4699
20260302 11:35:00 US/Eastern,400.5,402.26,400.29,402.21,630605.0,401.504,4565
20260302 11:40:00 US/Eastern,402.21,403.79,402.16,403.56,772709.0,403.222,5197
20260302 11:45:00 US/Eastern,403.59,404.45,403.5,403.84,652042.0,404.049,4895
20260302 11:50:00 US/Eastern,403.87,404.54,403.55,404.16,454916.0,404.143,3372
20260302 11:55:00 US/Eastern,404.18,404.3,403.07,403.13,463616.0,403.558,3412
20260302 12:00:00 US/Eastern,403.14,403.74,402.7,403.69,444256.0,403.17,3543
20260302 12:05:00 US/Eastern,403.66,403.9,403.2,403.79,453930.0,403.565,3457
20260302 12:10:00 US/Eastern,403.79,403.84,402.82,403.31,371939.0,403.265,2796
20260302 12:15:00 US/Eastern,403.33,403.92,403.23,403.34,409987.0,403.623,2952
20260302 12:20:00 US/Eastern,403.36,403.82,403.11,403.34,283482.0,403.431,2037
20260302 12:25:00 US/Eastern,403.31,403.32,402.4,402.5,401560.0,402.748,3001
20260302 12:30:00 US/Eastern,402.47,403.19,401.92,401.95,421707.0,402.519,3571
20260302 12:35:00 US/Eastern,401.96,402.61,401.08,401.12,440430.0,401.807,3676
20260302 12:40:00 US/Eastern,401.12,401.92,400.97,401.44,445884.0,401.456,3513
