date,open,high,low,close,volume,wap,barCount
20240401 09:30:00 US/Eastern,176.19,176.75,174.19,175.95,3034304.0,175.456,9730
20240401 09:35:00 US/Eastern,175.94,175.98,175.38,175.5,1604741.0,175.662,5809
20240401 09:40:00 US/Eastern,175.53,176.2,174.68,174.85,1958841.0,175.583,6297
20240401 09:45:00 US/Eastern,174.85,175.35,174.09,174.93,1684198.0,174.675,6205
20240401 09:50:00 US/Eastern,174.95,176.1,174.52,175.71,1249261.0,175.336,4682
20240401 09:55:00 US/Eastern,175.71,176.16,175.22,175.56,1084160.0,175.789,3975
20240401 10:00:00 US/Eastern,175.53,175.74,174.46,174.71,1045734.0,175.111,3610
20240401 10:05:00 US/Eastern,174.68,175.3,174.35,174.43,1062216.0,174.828,3721
20240401 10:10:00 US/Eastern,174.41,174.43,173.17,173.29,1725393.0,173.71,5918
20240401 10:15:00 US/Eastern,173.28,173.37,172.36,172.42,1469112.0,172.885,4899
20240401 10:20:00 US/Eastern,172.43,172.86,172.31,172.44,1138198.0,172.594,4283
20240401 10:25:00 US/Eastern,172.44,172.53,171.6,171.73,1535475.0,172.028,5084
20240401 10:30:00 US/Eastern,171.74,171.74,171.01,171.07,1705903.0,171.361,5443
20240401 10:35:00 US/Eastern,171.05,171.05,170.21,170.58,1992237.0,170.578,6562
20240401 10:40:00 US/Eastern,170.58,171.08,170.33,171.01,1450195.0,170.77,5053
20240401 10:45:00 US/Eastern,170.99,171.12,170.6,170.94,1240296.0,170.85,3662
20240401 10:50:00 US/Eastern,170.95,171.01,170.21,170.84,1266589.0,170.594,3678
20240401 10:55:00 US/Eastern,170.85,171.14,170.65,171.14,907793.0,170.94,2669
20240401 11:00:00 US/Eastern,171.12,171.58,170.94,171.45,1110522.0,171.306,3778
20240401 11:05:00 US/Eastern,171.46,171.6,171.19,171.3,681042.0,171.358,2178
20240401 11:10:00 US/Eastern,171.29,171.7,171.12,171.45,747439.0,171.441,2512
20240401 11:15:00 US/Eastern,171.42,171.67,170.98,171.66,717552.0,171.326,2447
20240401 11:20:00 US/Eastern,171.67,172.06,171.43,171.77,935245.0,171.82,2950
20240401 11:25:00 US/Eastern,171.78,172.19,171.69,172.11,528350.0,171.988,1709
20240401 11:30:00 US/Eastern,172.09,172.1,171.72,171.86,613851.0,171.925,2019
20240401 11:35:00 US/Eastern,171.84,171.92,171.54,171.81,672993.0,171.751,2438
20240401 11:40:00 US/Eastern,171.82,172.2,171.54,171.72,764767.0,171.892,2626
20240401 11:45:00 US/Eastern,171.74,171.77,171.07,171.33,724791.0,171.286,2418
20240401 11:50:00 US/Eastern,171.33,171.34,170.89,171.16,589946.0,171.078,1860
