date,open,high,low,close,volume,wap,barCount
20240603 09:30:00 US/Eastern,178.13,181.45,177.25,181.43,3099399.0,179.517,9957
20240603 09:35:00 US/Eastern,181.41,181.91,180.2,180.72,2200718.0,181.18,8748
20240603 09:40:00 US/Eastern,180.74,182.04,180.65,180.91,2066865.0,181.508,8139
20240603 09:45:00 US/Eastern,181.03,182.64,180.7,181.16,2299094.0,181.685,8495
20240603 09:50:00 US/Eastern,181.13,181.2,179.87,180.96,1817563.0,180.541,6158
20240603 09:55:00 US/Eastern,180.95,182.0,180.36,180.47,1604387.0,181.325,5525
20240603 10:00:00 US/Eastern,180.5,181.52,180.33,181.13,1222445.0,180.972,4519
20240603 10:05:00 US/Eastern,181.13,181.6,180.12,180.24,912626.0,181.002,2968
20240603 10:10:00 US/Eastern,180.19,180.27,179.59,179.97,1036702.0,179.934,3917
20240603 10:15:00 US/Eastern,179.97,180.42,179.41,180.09,915563.0,179.866,3516
20240603 10:20:00 US/Eastern,180.09,181.07,179.51,180.88,807459.0,180.252,2756
20240603 10:25:00 US/Eastern,180.89,181.2,180.15,180.42,869502.0,180.778,2934
20240603 10:30:00 US/Eastern,180.43,180.64,179.2,179.49,873172.0,179.803,3215
20240603 10:35:00 US/Eastern,179.45,179.88,179.03,179.75,817037.0,179.407,2749
20240603 10:40:00 US/Eastern,179.73,180.33,179.54,180.12,750788.0,179.95,2333
20240603 10:45:00 US/Eastern,180.14,180.34,179.7,179.88,730912.0,180.083,2402
20240603 10:50:00 US/Eastern,179.91,180.0,179.28,179.44,548153.0,179.63,1943
20240603 10:55:00 US/Eastern,179.44,180.28,179.27,179.99,560554.0,179.76,2343
20240603 11:00:00 US/Eastern,179.96,179.98,179.04,179.27,682459.0,179.38,2620
20240603 11:05:00 US/Eastern,179.27,179.28,178.3,178.63,786844.0,178.757,2605
20240603 11:10:00 US/Eastern,178.64,178.88,178.25,178.34,529402.0,178.564,1820
20240603 11:15:00 US/Eastern,178.32,178.72,178.13,178.52,568864.0,178.366,2131
20240603 11:20:00 US/Eastern,178.52,179.07,178.45,179.07,533416.0,178.81,1790
20240603 11:25:00 US/Eastern,179.02,179.28,178.8,179.08,416205.0,179.052,1447
20240603 11:30:00 US/Eastern,179.06,179.16,178.63,178.66,318378.0,178.808,1233
20240603 11:35:00 US/Eastern,178.67,179.77,178.6,179.71,674628.0,179.349,2157
20240603 11:40:00 US/Eastern,179.71,179.93,179.45,179.7,604087.0,179.705,2088
20240603 11:45:00 US/Eastern,179.68,179.74,178.71,178.75,643487.0,179.106,2013
20240603 11:50:00 US/Eastern,178.79,179.09,178.56,178.71,443537.0,178.805,1428
20240603 11:55:00 US/Eastern,178.74,178.76,178.18,178.28,591220.0,178.412,1926
20240603 12:00:00 US/Eastern,178.3,178.59,177.64,178.03,742472.0,178.01,2552
20240603 12:05:00 US/Eastern,178.05,178.17,177.53,177.86,570427.0,177.761,1849
