date,open,high,low,close,volume,wap,barCount
20250102 09:30:00 US/Eastern,390.1,392.73,381.7,381.78,3601003.0,386.481,17164
20250102 09:35:00 US/Eastern,381.85,382.85,373.4,380.5,4232695.0,378.059,19872
20250102 09:40:00 US/Eastern,380.42,386.31,378.89,384.75,2732492.0,383.662,12740
20250102 09:45:00 US/Eastern,384.62,388.44,382.4,388.34,1996112.0,385.664,9259
20250102 09:50:00 US/Eastern,388.34,389.6,386.11,389.34,1747161.0,387.891,8221
20250102 09:55:00 US/Eastern,389.37,389.78,387.62,388.35,1283106.0,388.659,6688
20250102 10:00:00 US/Eastern,388.34,389.05,384.57,386.58,1443937.0,386.563,6427
20250102 10:05:00 US/Eastern,386.63,391.2,386.49,389.7,1505618.0,389.332,6808
20250102 10:10:00 US/Eastern,389.5,390.45,386.33,386.41,1076620.0,388.418,4677
20250102 10:15:00 US/Eastern,386.43,386.98,382.61,382.77,1336135.0,384.741,5545
20250102 10:20:00 US/Eastern,382.77,383.21,380.08,381.56,1571666.0,381.531,7021
20250102 10:25:00 US/Eastern,381.5,382.55,380.18,380.34,1086806.0,381.443,4851
20250102 10:30:00 US/Eastern,380.27,381.3,377.68,380.91,1700450.0,379.573,6912
20250102 10:35:00 US/Eastern,380.91,381.09,378.79,380.85,960297.0,380.036,4320
20250102 10:40:00 US/Eastern,380.82,381.78,377.05,377.59,1287240.0,378.921,5721
20250102 10:45:00 US/Eastern,377.62,380.79,376.25,380.5,1327256.0,378.164,5106
20250102 10:50:00 US/Eastern,380.4,381.6,379.0,381.11,1019325.0,380.647,4701
20250102 10:55:00 US/Eastern,381.0,381.3,380.05,380.8,589652.0,380.741,2718
20250102 11:00:00 US/Eastern,380.88,382.0,378.52,379.23,941409.0,380.391,4481
20250102 11:05:00 US/Eastern,379.05,382.6,379.05,381.05,891045.0,381.228,3896
20250102 11:10:00 US/Eastern,381.05,381.9,379.75,381.36,600288.0,380.924,2849
20250102 11:15:00 US/Eastern,381.47,381.47,379.44,380.62,634233.0,380.358,3016
20250102 11:20:00 US/Eastern,380.56,381.79,378.89,381.32,808386.0,380.086,3569
20250102 11:25:00 US/Eastern,381.3,382.74,380.93,382.53,711469.0,381.899,2938
20250102 11:30:00 US/Eastern,382.47,382.71,381.41,382.17,510667.0,381.956,2413
20250102 11:35:00 US/Eastern,382.2,383.97,381.82,383.08,670362.0,382.824,2984
20250102 11:40:00 US/Eastern,383.0,384.07,382.67,382.92,722117.0,383.385,3266
20250102 11:45:00 US/Eastern,383.11,385.57,382.88,385.3,847691.0,384.563,3503
20250102 11:50:00 US/Eastern,385.29,386.15,383.1,383.99,987747.0,384.875,4060
20250102 11:55:00 US/Eastern,384.05,384.6,383.42,384.08,448220.0,384.005,2077
20250102 12:00:00 US/Eastern,384.0,384.19,382.55,384.14,449844.0,383.355,2056
20250102 12:05:00 US/Eastern,384.2,384.2,382.4,382.92,361934.0,383.212,1791
20250102 12:10:00 US/Eastern,382.92,385.0,382.71,384.69,470959.0,383.939,1999
20250102 12:15:00 US/Eastern,384.53,385.0,383.29,383.61,381204.0,384.104,1793
20250102 12:20:00 US/Eastern,383.61,383.66,381.02,381.2,653334.0,382.141,2991
20250102 12:25:00 US/Eastern,381.18,381.49,378.35,378.68,838099.0,379.917,3586
20250102 12:30:00 US/Eastern,378.68,379.06,377.27,377.89,857410.0,378.165,3896
20250102 12:35:00 US/Eastern,377.9,378.33,376.0,376.09,854950.0,376.947,3756
20250102 12:40:00 US/Eastern,376.14,376.7,375.2,375.84,927639.0,376.004,4139
20250102 12:45:00 US/Eastern,375.96,376.7,374.11,374.18,907929.0,375.491,3785
20250102 12:50:00 US/Eastern,374.1,376.33,373.83,375.83,950062.0,375.16,4047
20250102 12:55:00 US/Eastern,375.92,376.85,375.03,376.72,607962.0,375.963,2886
20250102 13:00:00 US/Eastern,376.68,376.75,373.78,373.94,708774.0,375.092,3385
20250102 13:05:00 US/Eastern,373.94,376.97,373.04,376.53,994064.0,375.054,4490
20250102 13:10:00 US/Eastern,376.37,376.63,375.41,375.86,502048.0,376.009,2061
20250102 13:15:00 US/Eastern,375.98,376.2,374.82,375.5,468857.0,375.56,2057
20250102 13:20:00 US/Eastern,375.52,377.25,375.52,376.76,612092.0,376.677,2638
20250102 13:25:00 US/Eastern,376.78,377.94,375.7,377.65,593916.0,376.815,2401
20250102 13:30:00 US/Eastern,377.62,377.62,374.87,375.11,676473.0,375.759,2460
20250102 13:35:00 US/Eastern,375.14,377.54,374.9,376.66,539184.0,376.409,2286
20250102 13:40:00 US/Eastern,376.57,377.5,376.09,377.2,356059.0,376.765,1594
20250102 13:45:00 US/Eastern,377.16,377.8,376.2,377.61,412020.0,377.11,1947
20250102 13:50:00 US/Eastern,377.69,377.94,376.8,377.18,422982.0,377.426,2106
20250102 13:55:00 US/Eastern,377.24,379.81,377.23,379.56,714622.0,378.678,3213
20250102 14:00:00 US/Eastern,379.62,379.85,378.06,379.72,637542.0,379.148,2718
20250102 14:05:00 US/Eastern,379.72,380.33,378.6,379.41,603103.0,379.629,2603
20250102 14:10:00 US/Eastern,379.41,379.65,378.66,378.97,338376.0,379.047,1822
20250102 14:15:00 US/Eastern,379.04,379.49,377.62,377.94,472248.0,378.502,2211
20250102 14:20:00 US/Eastern,378.02,378.15,377.2,377.98,447176.0,377.585,2096
20250102 14:25:00 US/Eastern,377.84,378.7,376.95,377.23,502886.0,377.893,2403
20250102 14:30:00 US/Eastern,377.34,377.86,376.5,377.52,359396.0,377.232,1806
20250102 14:35:00 US/Eastern,377.45,377.96,376.85,377.2,283623.0,377.314,1476
20250102 14:40:00 US/Eastern,377.19,377.62,376.59,376.96,255432.0,377.13,1448
20250102 14:45:00 US/Eastern,377.05,379.64,376.04,378.92,688419.0,377.791,3055
20250102 14:50:00 US/Eastern,378.92,379.65,377.93,378.61,441403.0,378.784,2054
20250102 14:55:00 US/Eastern,378.58,378.61,375.99,376.04,560456.0,377.05,2552
20250102 15:00:00 US/Eastern,376.04,377.66,375.93,377.21,359904.0,376.697,1637
20250102 15:05:00 US/Eastern,377.31,378.05,376.97,377.91,368088.0,377.441,1669
20250102 15:10:00 US/Eastern,377.88,380.06,377.75,379.72,596623.0,379.205,2756
20250102 15:15:00 US/Eastern,379.79,379.81,378.8,379.47,429845.0,379.216,1996
20250102 15:20:00 US/Eastern,379.43,380.14,378.86,379.63,417701.0,379.646,1940
20250102 15:25:00 US/Eastern,379.68,379.9,378.92,379.56,415325.0,379.433,1853
20250102 15:30:00 US/Eastern,379.62,381.25,379.44,380.11,856796.0,380.394,4024
20250102 15:35:00 US/Eastern,380.19,380.27,376.93,377.35,894114.0,378.186,3949
20250102 15:40:00 US/Eastern,377.42,377.98,376.88,377.34,620900.0,377.463,2718
20250102 15:45:00 US/Eastern,377.35,380.48,377.29,380.01,845974.0,379.159,3502
20250102 15:50:00 US/Eastern,380.1,381.23,378.01,378.09,943650.0,380.095,4715
20250102 15:55:00 US/Eastern,378.14,379.86,378.01,379.03,1370664.0,379.151,7528
20250103 09:30:00 US/Eastern,381.5,384.56,379.45,383.46,2502190.0,382.457,9889
20250103 09:35:00 US/Eastern,383.58,388.42,381.12,388.28,2283321.0,385.039,9554
20250103 09:40:00 US/Eastern,388.19,388.42,385.8,387.0,1268181.0,387.011,5742
20250103 09:45:00 US/Eastern,386.98,388.3,384.5,385.53,1382567.0,386.478,6040
20250103 09:50:00 US/Eastern,385.6,387.1,384.2,385.65,1002544.0,385.764,4870
20250103 09:55:00 US/Eastern,385.75,389.9,385.11,389.65,1517110.0,388.321,6760
20250103 10:00:00 US/Eastern,389.51,389.95,386.57,388.29,1252738.0,388.013,5390
20250103 10:05:00 US/Eastern,388.17,389.0,386.95,387.01,815295.0,388.086,3702
20250103 10:10:00 US/Eastern,387.01,387.5,384.84,384.92,1111988.0,386.124,4223
20250103 10:15:00 US/Eastern,384.82,385.91,383.54,383.81,1095135.0,384.479,4699
20250103 10:20:00 US/Eastern,383.81,384.31,381.8,383.67,1148169.0,382.766,4920
20250103 10:25:00 US/Eastern,383.74,385.35,383.41,384.78,793486.0,384.316,3574
20250103 10:30:00 US/Eastern,384.84,386.35,383.47,386.29,688249.0,384.834,3330
20250103 10:35:00 US/Eastern,386.21,386.65,384.27,385.3,761673.0,385.686,3462
20250103 10:40:00 US/Eastern,385.22,387.45,384.4,386.84,745252.0,386.267,3345
20250103 10:45:00 US/Eastern,386.84,388.77,386.72,388.2,704662.0,387.745,3266
20250103 10:50:00 US/Eastern,388.18,388.48,386.65,387.23,566010.0,387.5,2561
20250103 10:55:00 US/Eastern,387.15,387.88,386.65,387.29,513819.0,387.198,2295
20250103 11:00:00 US/Eastern,387.24,388.48,386.53,388.21,511901.0,387.556,2306
20250103 11:05:00 US/Eastern,388.24,388.27,387.05,387.35,395157.0,387.698,1775
20250103 11:10:00 US/Eastern,387.28,388.39,386.55,388.27,424648.0,387.346,2026
20250103 11:15:00 US/Eastern,388.31,392.2,387.95,392.17,1269504.0,390.056,5185
20250103 11:20:00 US/Eastern,392.15,394.29,391.19,394.0,1346882.0,392.507,6152
20250103 11:25:00 US/Eastern,394.01,396.25,393.57,395.89,1494333.0,394.718,6930
20250103 11:30:00 US/Eastern,395.9,396.69,394.21,396.02,1387761.0,395.621,6240
20250103 11:35:00 US/Eastern,395.98,396.95,394.81,395.44,965024.0,395.855,4353
20250103 11:40:00 US/Eastern,395.5,395.66,394.25,395.07,770509.0,394.973,3522
20250103 11:45:00 US/Eastern,395.05,395.5,393.88,394.79,551311.0,394.649,2689
20250103 11:50:00 US/Eastern,394.78,395.53,393.9,394.57,534333.0,394.69,2267
20250103 11:55:00 US/Eastern,394.43,395.51,394.25,394.64,485628.0,394.885,1951
20250103 12:00:00 US/Eastern,394.72,395.15,393.95,394.1,375288.0,394.442,1675
20250103 12:05:00 US/Eastern,394.05,394.58,393.5,393.82,545889.0,393.997,2304
20250103 12:10:00 US/Eastern,393.69,394.7,393.48,393.54,462732.0,394.128,1842
20250103 12:15:00 US/Eastern,393.59,394.2,393.33,393.79,352334.0,393.833,1524
20250103 12:20:00 US/Eastern,393.73,395.47,393.73,395.44,578688.0,394.58,2453
20250103 12:25:00 US/Eastern,395.45,395.78,393.77,393.93,511222.0,394.775,2144
20250103 12:30:00 US/Eastern,394.0,394.56,393.83,394.49,269768.0,394.191,1208
20250103 12:35:00 US/Eastern,394.42,395.42,394.1,395.3,366695.0,394.757,1410
20250103 12:40:00 US/Eastern,395.31,395.63,394.95,395.28,321694.0,395.287,1488
20250103 12:45:00 US/Eastern,395.33,395.55,394.66,395.53,381226.0,395.196,1558
20250103 12:50:00 US/Eastern,395.44,396.53,395.42,396.24,504645.0,395.973,2369
20250103 12:55:00 US/Eastern,396.18,396.49,395.51,396.06,436657.0,395.992,1896
20250103 13:00:00 US/Eastern,395.99,396.45,395.48,395.75,417248.0,395.954,1593
20250103 13:05:00 US/Eastern,395.69,396.15,395.41,396.05,314420.0,395.878,1370
20250103 13:10:00 US/Eastern,396.04,399.0,395.9,398.96,1167595.0,397.991,4168
20250103 13:15:00 US/Eastern,398.97,399.66,398.08,398.9,812436.0,398.878,3573
20250103 13:20:00 US/Eastern,398.9,399.06,398.25,398.71,412413.0,398.626,1830
20250103 13:25:00 US/Eastern,398.72,399.77,398.63,398.99,614377.0,399.183,2888
20250103 13:30:00 US/Eastern,398.92,399.5,397.73,399.33,738101.0,398.58,3306
20250103 13:35:00 US/Eastern,399.26,401.81,398.85,401.36,1425702.0,400.526,6095
20250103 13:40:00 US/Eastern,401.29,402.14,400.72,401.75,687651.0,401.328,3144
20250103 13:45:00 US/Eastern,401.74,402.41,401.5,401.96,648694.0,402.024,3012
20250103 13:50:00 US/Eastern,401.93,402.4,401.62,402.4,619189.0,402.023,2695
20250103 13:55:00 US/Eastern,402.37,403.5,401.24,402.33,896111.0,402.284,4149
20250103 14:00:00 US/Eastern,402.34,403.87,401.8,403.68,733599.0,402.97,3089
20250103 14:05:00 US/Eastern,403.63,404.48,403.15,404.07,826325.0,403.952,3433
20250103 14:10:00 US/Eastern,404.0,404.86,403.65,404.67,633972.0,404.32,2826
20250103 14:15:00 US/Eastern,404.75,405.88,404.38,405.73,797777.0,405.035,3542
20250103 14:20:00 US/Eastern,405.64,406.54,405.4,405.7,910740.0,405.9,4147
20250103 14:25:00 US/Eastern,405.64,405.69,404.21,404.91,787161.0,404.886,3643
20250103 14:30:00 US/Eastern,404.85,406.32,404.72,405.44,547956.0,405.521,2581
20250103 14:35:00 US/Eastern,405.5,406.3,404.96,406.25,505347.0,405.403,2429
20250103 14:40:00 US/Eastern,406.28,407.16,405.74,406.58,685716.0,406.356,3021
20250103 14:45:00 US/Eastern,406.56,406.88,405.68,406.24,478014.0,406.206,2333
20250103 14:50:00 US/Eastern,406.3,406.3,405.13,405.76,383944.0,405.675,1813
20250103 14:55:00 US/Eastern,405.64,406.39,405.52,405.99,450138.0,405.988,2137
20250103 15:00:00 US/Eastern,405.97,406.01,404.19,404.65,734364.0,404.84,3290
20250103 15:05:00 US/Eastern,404.65,406.55,403.9,406.48,768852.0,405.276,3366
20250103 15:10:00 US/Eastern,406.49,409.32,406.44,409.29,1237466.0,407.906,5401
20250103 15:15:00 US/Eastern,409.28,409.69,408.6,409.04,969872.0,409.068,4424
20250103 15:20:00 US/Eastern,409.06,409.18,407.86,408.14,926010.0,408.578,4342
20250103 15:25:00 US/Eastern,408.15,408.82,407.41,408.63,850305.0,408.09,4265
20250103 15:30:00 US/Eastern,408.61,409.51,407.92,409.51,754039.0,408.619,3861
20250103 15:35:00 US/Eastern,409.47,410.43,408.8,409.89,1176143.0,409.593,5181
20250103 15:40:00 US/Eastern,409.87,410.42,409.56,409.91,773965.0,409.979,3878
20250103 15:45:00 US/Eastern,409.95,410.05,408.8,408.91,730986.0,409.408,3885
20250103 15:50:00 US/Eastern,408.87,411.88,408.72,411.69,1617957.0,410.578,8093
20250103 15:55:00 US/Eastern,411.69,411.71,409.31,410.77,1913663.0,410.263,9966
20250106 09:30:00 US/Eastern,423.22,426.43,420.33,421.95,3884899.0,423.168,14686
20250106 09:35:00 US/Eastern,421.91,423.55,417.15,417.25,2283682.0,419.71,10666
20250106 09:40:00 US/Eastern,417.37,421.82,417.3,418.09,1735045.0,419.873,8018
20250106 09:45:00 US/Eastern,418.17,419.92,417.13,418.4,1184938.0,418.266,5607
20250106 09:50:00 US/Eastern,418.37,421.95,415.95,420.56,1852525.0,418.808,7803
