date,open,high,low,close,volume,wap,barCount
20250203 09:30:00 US/Eastern,386.68,389.17,384.7,385.57,3448465.0,386.609,13154
20250203 09:35:00 US/Eastern,385.55,388.08,383.59,385.76,2233839.0,385.632,10800
20250203 09:40:00 US/Eastern,385.75,387.16,383.06,385.6,1676508.0,385.112,8099
20250203 09:45:00 US/Eastern,385.65,385.8,381.76,381.8,1877805.0,383.581,8693
20250203 09:50:00 US/Eastern,381.85,383.0,379.44,380.99,2292614.0,380.903,10448
20250203 09:55:00 US/Eastern,380.95,382.7,380.03,381.81,1332257.0,381.61,6983
20250203 10:00:00 US/Eastern,381.68,382.37,377.62,378.35,1812893.0,379.418,8148
20250203 10:05:00 US/Eastern,378.2,379.6,376.02,378.55,1765998.0,377.493,8644
20250203 10:10:00 US/Eastern,378.52,378.65,375.5,376.25,1253484.0,377.052,6109
20250203 10:15:00 US/Eastern,376.24,376.9,374.68,375.1,1504500.0,375.69,6931
20250203 10:20:00 US/Eastern,375.13,383.4,374.36,382.53,2498240.0,378.864,11593
20250203 10:25:00 US/Eastern,382.52,385.25,381.25,384.56,2278873.0,383.338,11136
20250203 10:30:00 US/Eastern,384.42,385.89,383.1,385.27,1412934.0,384.722,6898
20250203 10:35:00 US/Eastern,385.16,386.14,382.23,383.8,1143103.0,384.336,5186
20250203 10:40:00 US/Eastern,383.8,387.98,383.18,386.49,1305725.0,386.332,5585
20250203 10:45:00 US/Eastern,386.52,386.59,384.51,386.16,896981.0,385.584,3999
20250203 10:50:00 US/Eastern,386.22,386.78,385.0,386.28,778851.0,386.029,3741
20250203 10:55:00 US/Eastern,386.14,389.1,385.5,388.15,1066596.0,387.808,5001
20250203 11:00:00 US/Eastern,388.1,388.44,386.12,387.0,761508.0,387.419,3992
20250203 11:05:00 US/Eastern,387.13,387.55,385.0,387.17,819298.0,386.235,4347
20250203 11:10:00 US/Eastern,387.21,387.9,385.11,385.73,595600.0,386.413,3204
20250203 11:15:00 US/Eastern,385.75,386.16,384.0,385.13,878732.0,384.913,4130
20250203 11:20:00 US/Eastern,385.1,386.38,384.39,385.9,572421.0,385.513,2724
20250203 11:25:00 US/Eastern,385.77,386.62,384.25,384.3,463674.0,385.31,2163
20250203 11:30:00 US/Eastern,384.3,385.58,383.33,385.44,635736.0,384.45,2861
20250203 11:35:00 US/Eastern,385.32,386.2,384.71,385.48,488099.0,385.369,2099
20250203 11:40:00 US/Eastern,385.56,385.95,384.75,385.69,394581.0,385.335,1703
20250203 11:45:00 US/Eastern,385.7,387.11,385.31,385.7,574958.0,386.194,2379
20250203 11:50:00 US/Eastern,385.68,387.0,384.95,385.1,464105.0,386.027,2173
20250203 11:55:00 US/Eastern,385.1,385.24,382.41,382.69,709900.0,383.413,3153
20250203 12:00:00 US/Eastern,382.8,383.09,381.19,381.74,636774.0,381.932,2901
20250203 12:05:00 US/Eastern,381.77,382.74,381.4,382.74,445263.0,382.047,2086
20250203 12:10:00 US/Eastern,382.75,383.19,381.99,382.69,296486.0,382.591,1475
20250203 12:15:00 US/Eastern,382.68,382.77,381.27,381.59,334864.0,381.788,1770
20250203 12:20:00 US/Eastern,381.65,381.81,380.01,380.78,728971.0,380.634,2855
20250203 12:25:00 US/Eastern,380.81,381.0,379.3,379.42,719487.0,380.26,3093
20250203 12:30:00 US/Eastern,379.37,380.4,379.15,380.04,446586.0,379.752,2011
20250203 12:35:00 US/Eastern,380.04,380.85,379.66,380.06,359429.0,380.32,1816
20250203 12:40:00 US/Eastern,380.06,380.32,379.13,379.56,470708.0,379.704,2241
20250203 12:45:00 US/Eastern,379.56,380.48,379.56,379.93,385139.0,379.97,2042
20250203 12:50:00 US/Eastern,379.93,380.62,379.7,379.8,437316.0,380.147,2145
20250203 12:55:00 US/Eastern,379.72,380.02,377.41,379.71,959142.0,378.719,4400
20250203 13:00:00 US/Eastern,379.63,380.1,378.07,379.88,471677.0,379.076,2179
