date,open,high,low,close,volume,wap,barCount
20250701 09:30:00 US/Eastern,298.46,298.66,293.21,295.61,5121301.0,295.582,23271
20250701 09:35:00 US/Eastern,295.65,296.78,293.46,293.92,3268810.0,294.477,16231
20250701 09:40:00 US/Eastern,293.94,298.94,293.55,297.81,3359576.0,296.644,15794
20250701 09:45:00 US/Eastern,297.86,298.87,296.55,298.46,2280296.0,297.861,11536
20250701 09:50:00 US/Eastern,298.5,303.01,298.19,301.74,3755196.0,301.023,16759
20250701 09:55:00 US/Eastern,301.75,303.1,301.09,302.11,2173961.0,302.047,10558
20250701 10:00:00 US/Eastern,302.08,304.3,301.2,303.96,2204035.0,303.109,10919
20250701 10:05:00 US/Eastern,303.99,305.02,302.7,303.11,2087686.0,303.952,9690
20250701 10:10:00 US/Eastern,303.11,304.79,302.94,304.07,1382277.0,303.827,6612
20250701 10:15:00 US/Eastern,304.06,305.79,303.82,305.33,1585762.0,304.81,7582
20250701 10:20:00 US/Eastern,305.32,305.79,303.94,304.73,1725602.0,304.889,8161
20250701 10:25:00 US/Eastern,304.76,305.89,303.06,303.19,1587937.0,304.524,7460
20250701 10:30:00 US/Eastern,303.19,305.0,302.6,303.06,1473379.0,303.747,7080
20250701 10:35:00 US/Eastern,303.09,303.57,300.56,301.11,1727682.0,301.736,8032
20250701 10:40:00 US/Eastern,301.13,301.68,300.04,300.19,1212563.0,300.716,5796
20250701 10:45:00 US/Eastern,300.15,300.19,298.55,299.0,1839969.0,299.198,8169
20250701 10:50:00 US/Eastern,299.0,299.42,297.52,298.13,1563661.0,298.299,7346
20250701 10:55:00 US/Eastern,298.13,298.75,297.12,298.59,1665914.0,298.065,8046
20250701 11:00:00 US/Eastern,298.6,301.85,298.45,301.71,1627037.0,300.098,7396
20250701 11:05:00 US/Eastern,301.71,302.28,300.17,300.82,1458706.0,301.244,6411
20250701 11:10:00 US/Eastern,300.77,300.99,298.92,300.75,1204080.0,300.097,5360
20250701 11:15:00 US/Eastern,300.78,301.41,299.99,301.07,853235.0,300.729,3924
20250701 11:20:00 US/Eastern,301.11,301.5,300.55,301.07,640314.0,301.021,2987
20250701 11:25:00 US/Eastern,301.07,301.78,300.6,300.78,740247.0,301.272,3143
20250701 11:30:00 US/Eastern,300.71,302.15,300.52,302.15,706864.0,301.59,3284
20250701 11:35:00 US/Eastern,302.07,302.93,301.54,302.09,843717.0,302.209,3869
20250701 11:40:00 US/Eastern,302.12,302.55,301.67,302.28,602840.0,302.12,2712
20250701 11:45:00 US/Eastern,302.3,302.6,301.5,301.8,614989.0,302.046,2586
20250701 11:50:00 US/Eastern,301.8,303.18,301.51,302.75,751062.0,302.532,3436
20250701 11:55:00 US/Eastern,302.75,302.81,301.88,302.16,534389.0,302.152,2464
20250701 12:00:00 US/Eastern,302.15,302.47,300.45,300.57,852676.0,301.39,3782
20250701 12:05:00 US/Eastern,300.55,302.44,300.25,302.37,791656.0,301.192,3464
20250701 12:10:00 US/Eastern,302.34,304.38,302.23,303.75,1298544.0,303.66,5303
20250701 12:15:00 US/Eastern,303.79,303.81,301.92,302.32,810265.0,302.759,3593
20250701 12:20:00 US/Eastern,302.33,302.9,301.4,302.82,835084.0,302.035,3458
20250701 12:25:00 US/Eastern,302.82,303.5,302.06,303.25,738921.0,302.797,3360
20250701 12:30:00 US/Eastern,303.2,303.89,302.93,303.14,799450.0,303.447,3396
20250701 12:35:00 US/Eastern,303.13,303.88,302.72,303.84,643816.0,303.34,2742
20250701 12:40:00 US/Eastern,303.8,304.24,303.4,303.48,704571.0,303.789,3071
20250701 12:45:00 US/Eastern,303.52,304.17,303.41,303.69,508883.0,303.796,2329
20250701 12:50:00 US/Eastern,303.72,304.63,303.43,304.2,681948.0,304.122,3094
20250701 12:55:00 US/Eastern,304.19,304.51,302.72,302.99,735555.0,303.529,3631
20250701 13:00:00 US/Eastern,303.03,303.77,302.72,302.94,560173.0,303.252,2515
20250701 13:05:00 US/Eastern,302.91,303.72,302.56,303.6,585011.0,303.095,2703
20250701 13:10:00 US/Eastern,303.6,304.43,303.12,303.19,623857.0,303.803,2576
20250701 13:15:00 US/Eastern,303.26,303.27,302.21,302.71,725919.0,302.755,3119
20250701 13:20:00 US/Eastern,302.67,303.06,302.34,302.97,471166.0,302.733,1928
20250701 13:25:00 US/Eastern,302.99,303.19,301.95,302.1,569075.0,302.443,2565
20250701 13:30:00 US/Eastern,302.11,302.25,301.61,301.94,497832.0,301.888,2129
20250701 13:35:00 US/Eastern,301.93,302.09,301.13,301.4,515806.0,301.656,2389
20250701 13:40:00 US/Eastern,301.45,301.54,301.06,301.2,456994.0,301.272,1992
20250701 13:45:00 US/Eastern,301.17,301.29,300.28,300.6,692738.0,300.812,3056
20250701 13:50:00 US/Eastern,300.58,301.52,299.81,299.93,996029.0,300.819,4503
20250701 13:55:00 US/Eastern,299.97,300.0,298.32,298.86,1287811.0,298.962,6181
20250701 14:00:00 US/Eastern,298.86,300.14,298.74,299.5,866637.0,299.58,3857
20250701 14:05:00 US/Eastern,299.51,300.3,299.49,300.21,611324.0,299.974,2691
20250701 14:10:00 US/Eastern,300.17,300.25,299.61,300.13,514006.0,299.971,2298
20250701 14:15:00 US/Eastern,300.14,300.78,299.84,300.21,626174.0,300.375,2760
20250701 14:20:00 US/Eastern,300.21,300.73,299.95,300.47,603875.0,300.318,2633
20250701 14:25:00 US/Eastern,300.47,301.09,300.3,301.0,525394.0,300.683,2464
20250701 14:30:00 US/Eastern,300.99,302.15,300.61,302.1,839666.0,301.593,3474
20250701 14:35:00 US/Eastern,302.11,302.26,301.64,301.92,532259.0,301.936,2523
20250701 14:40:00 US/Eastern,301.88,303.16,301.43,302.92,817407.0,302.45,3360
20250701 14:45:00 US/Eastern,302.92,303.14,301.94,302.16,613345.0,302.512,2864
20250701 14:50:00 US/Eastern,302.16,302.44,301.69,301.87,521792.0,301.967,2471
20250701 14:55:00 US/Eastern,301.86,302.0,301.27,301.4,551837.0,301.585,2518
20250701 15:00:00 US/Eastern,301.41,301.58,300.33,301.35,918600.0,300.879,4139
20250701 15:05:00 US/Eastern,301.34,301.8,300.83,301.11,720586.0,301.355,3370
20250701 15:10:00 US/Eastern,301.1,301.8,300.59,301.49,680339.0,301.2,3314
20250701 15:15:00 US/Eastern,301.46,301.94,301.12,301.23,558833.0,301.538,2928
20250701 15:20:00 US/Eastern,301.25,302.57,301.2,302.51,664546.0,301.995,3311
20250701 15:25:00 US/Eastern,302.51,302.93,302.3,302.89,659956.0,302.581,3488
20250701 15:30:00 US/Eastern,302.91,304.0,302.76,303.75,1073477.0,303.463,4887
20250701 15:35:00 US/Eastern,303.73,304.43,303.1,303.31,1034017.0,303.769,4703
20250701 15:40:00 US/Eastern,303.33,304.3,303.04,304.01,781176.0,303.795,3601
20250701 15:45:00 US/Eastern,304.0,304.39,303.3,304.15,885868.0,303.905,4274
20250701 15:50:00 US/Eastern,304.14,304.2,302.64,302.79,1149478.0,303.146,5867
20250701 15:55:00 US/Eastern,302.78,302.78,300.48,300.71,2701522.0,301.499,14579
20250702 09:30:00 US/Eastern,312.63,313.0,307.45,307.77,4556743.0,310.298,18754
20250702 09:35:00 US/Eastern,307.73,310.69,306.91,309.9,2426844.0,309.272,11192
20250702 09:40:00 US/Eastern,309.9,311.22,307.75,308.5,2451851.0,309.739,10211
20250702 09:45:00 US/Eastern,308.45,309.77,307.82,308.37,1533585.0,308.777,7132
20250702 09:50:00 US/Eastern,308.47,309.94,306.92,308.04,1562460.0,308.4,7308
20250702 09:55:00 US/Eastern,308.0,308.05,305.37,305.75,2109302.0,306.454,9595
20250702 10:00:00 US/Eastern,305.76,306.0,303.82,305.48,2045817.0,304.915,9076
20250702 10:05:00 US/Eastern,305.45,307.94,304.81,307.92,1907552.0,306.792,8077
20250702 10:10:00 US/Eastern,307.91,309.8,307.52,309.5,1963420.0,308.91,8678
20250702 10:15:00 US/Eastern,309.5,311.37,309.5,311.05,2154861.0,310.394,9048
20250702 10:20:00 US/Eastern,311.07,313.1,310.8,313.03,2202158.0,311.925,9595
20250702 10:25:00 US/Eastern,313.03,314.45,311.75,311.92,2384692.0,313.263,10773
20250702 10:30:00 US/Eastern,311.91,313.3,311.35,312.66,1465432.0,312.459,6776
20250702 10:35:00 US/Eastern,312.68,314.52,312.59,313.33,1479782.0,313.699,6934
20250702 10:40:00 US/Eastern,313.36,314.38,312.77,312.95,1307241.0,313.654,5874
20250702 10:45:00 US/Eastern,312.95,314.87,312.3,314.1,1190761.0,313.739,5849
20250702 10:50:00 US/Eastern,314.16,315.59,313.62,315.24,1359539.0,314.862,6242
20250702 10:55:00 US/Eastern,315.21,315.38,311.31,311.93,1776629.0,313.569,7947
20250702 11:00:00 US/Eastern,311.97,312.6,310.18,312.34,2127142.0,311.151,9864
20250702 11:05:00 US/Eastern,312.36,314.12,312.17,313.77,1193822.0,313.145,5135
20250702 11:10:00 US/Eastern,313.79,316.46,313.65,315.91,1580544.0,315.128,6780
20250702 11:15:00 US/Eastern,315.89,316.84,314.8,315.07,1538489.0,316.114,6965
20250702 11:20:00 US/Eastern,315.06,316.0,314.79,315.33,1024548.0,315.382,4540
20250702 11:25:00 US/Eastern,315.28,315.51,312.47,313.82,1438550.0,314.0,6394
20250702 11:30:00 US/Eastern,313.86,314.57,313.38,314.09,859367.0,313.955,3807
20250702 11:35:00 US/Eastern,314.17,314.66,313.31,313.58,692346.0,314.008,3182
20250702 11:40:00 US/Eastern,313.58,314.3,313.31,313.9,585695.0,313.882,2656
20250702 11:45:00 US/Eastern,313.9,314.82,313.36,313.73,715988.0,314.13,3330
20250702 11:50:00 US/Eastern,313.74,313.74,312.72,313.6,718246.0,313.275,3224
20250702 11:55:00 US/Eastern,313.59,314.37,313.55,313.7,624796.0,314.008,2773
20250702 12:00:00 US/Eastern,313.7,313.86,312.1,312.59,728099.0,312.945,3371
20250702 12:05:00 US/Eastern,312.59,313.12,311.89,313.05,776550.0,312.609,3420
20250702 12:10:00 US/Eastern,313.05,313.38,312.7,313.0,468323.0,313.057,2212
20250702 12:15:00 US/Eastern,312.98,314.1,312.96,313.74,598270.0,313.566,2659
20250702 12:20:00 US/Eastern,313.75,314.07,313.04,313.82,551931.0,313.647,2496
20250702 12:25:00 US/Eastern,313.77,314.03,313.04,313.36,475467.0,313.653,2301
20250702 12:30:00 US/Eastern,313.39,314.2,313.2,313.48,435339.0,313.662,1993
20250702 12:35:00 US/Eastern,313.45,313.55,312.12,313.14,659672.0,312.782,2927
20250702 12:40:00 US/Eastern,313.12,313.57,312.92,313.48,389204.0,313.257,1732
20250702 12:45:00 US/Eastern,313.48,313.93,313.13,313.79,363367.0,313.546,1512
20250702 12:50:00 US/Eastern,313.79,313.95,313.25,313.25,325171.0,313.593,1501
20250702 12:55:00 US/Eastern,313.26,314.76,313.06,314.47,600279.0,313.892,2700
20250702 13:00:00 US/Eastern,314.47,315.22,314.4,315.01,694279.0,314.81,3138
20250702 13:05:00 US/Eastern,315.01,315.12,313.85,314.85,552448.0,314.467,2498
20250702 13:10:00 US/Eastern,314.79,315.08,314.32,314.73,494291.0,314.787,2216
20250702 13:15:00 US/Eastern,314.75,315.1,314.36,314.71,502286.0,314.753,2111
20250702 13:20:00 US/Eastern,314.69,315.5,314.2,315.19,603734.0,314.897,2555
20250702 13:25:00 US/Eastern,315.19,315.98,315.0,315.53,736739.0,315.456,3270
20250702 13:30:00 US/Eastern,315.53,315.67,314.8,314.87,395991.0,315.273,1706
20250702 13:35:00 US/Eastern,314.9,314.94,314.18,314.52,399179.0,314.566,1877
20250702 13:40:00 US/Eastern,314.5,314.95,314.18,314.71,353657.0,314.612,1676
20250702 13:45:00 US/Eastern,314.71,314.74,314.08,314.5,410464.0,314.423,1849
20250702 13:50:00 US/Eastern,314.5,315.1,314.43,314.75,381666.0,314.807,1680
20250702 13:55:00 US/Eastern,314.75,315.43,314.47,314.67,461768.0,314.945,2009
20250702 14:00:00 US/Eastern,314.7,315.03,314.24,314.88,365720.0,314.661,1718
20250702 14:05:00 US/Eastern,314.92,315.33,314.8,315.1,404325.0,315.11,1722
20250702 14:10:00 US/Eastern,315.11,315.4,314.73,315.06,438623.0,315.142,1816
20250702 14:15:00 US/Eastern,315.07,315.59,314.91,315.12,409046.0,315.196,1749
20250702 14:20:00 US/Eastern,315.16,316.09,314.99,315.85,562345.0,315.526,2360
20250702 14:25:00 US/Eastern,315.82,316.17,315.4,315.88,681972.0,315.876,2991
20250702 14:30:00 US/Eastern,315.87,316.38,315.6,315.71,544252.0,315.992,2277
20250702 14:35:00 US/Eastern,315.75,316.14,315.51,315.9,432024.0,315.866,1932
20250702 14:40:00 US/Eastern,315.9,316.18,315.89,315.97,390518.0,316.042,1557
