date,open,high,low,close,volume,wap,barCount
20250801 09:30:00 US/Eastern,306.28,308.76,303.51,304.36,2487135.0,306.25,11166
20250801 09:35:00 US/Eastern,304.34,305.82,303.79,304.06,1348688.0,304.837,6604
20250801 09:40:00 US/Eastern,304.03,304.76,302.12,302.47,1303893.0,303.248,5811
20250801 09:45:00 US/Eastern,302.52,303.56,301.83,302.7,1216142.0,302.753,5804
20250801 09:50:00 US/Eastern,302.72,302.93,301.25,301.65,1197426.0,302.021,5656
20250801 09:55:00 US/Eastern,301.6,301.85,299.5,300.32,1850652.0,300.74,7392
20250801 10:00:00 US/Eastern,300.32,300.79,298.0,300.32,2470885.0,299.063,11471
20250801 10:05:00 US/Eastern,300.34,301.92,299.91,301.7,1589004.0,301.052,7124
20250801 10:10:00 US/Eastern,301.69,303.12,301.64,301.78,1414995.0,302.465,6552
20250801 10:15:00 US/Eastern,301.78,303.76,301.73,302.97,1186037.0,302.988,5402
20250801 10:20:00 US/Eastern,303.0,303.6,302.26,303.47,886845.0,302.986,3981
20250801 10:25:00 US/Eastern,303.49,304.99,303.48,304.55,1231045.0,304.281,5692
20250801 10:30:00 US/Eastern,304.57,305.38,304.24,305.14,1054915.0,304.886,4673
20250801 10:35:00 US/Eastern,305.19,305.86,304.33,304.58,967757.0,305.08,4490
20250801 10:40:00 US/Eastern,304.58,305.76,304.54,305.53,747927.0,305.107,4017
20250801 10:45:00 US/Eastern,305.53,307.37,305.53,305.89,1232597.0,306.591,5652
20250801 10:50:00 US/Eastern,305.8,306.04,304.43,304.91,867504.0,305.03,4015
20250801 10:55:00 US/Eastern,304.99,306.13,304.85,305.47,613338.0,305.558,2980
20250801 11:00:00 US/Eastern,305.5,305.59,304.0,305.03,880170.0,304.788,4009
20250801 11:05:00 US/Eastern,305.01,305.69,304.83,305.24,466587.0,305.321,1941
20250801 11:10:00 US/Eastern,305.12,305.81,304.74,305.21,580867.0,305.219,2689
20250801 11:15:00 US/Eastern,305.15,305.4,303.88,304.4,661204.0,304.536,2910
20250801 11:20:00 US/Eastern,304.37,305.12,304.37,304.76,363996.0,304.712,1713
20250801 11:25:00 US/Eastern,304.81,305.5,304.61,304.86,496289.0,305.102,2285
20250801 11:30:00 US/Eastern,304.86,305.58,304.75,305.26,418027.0,305.215,1853
20250801 11:35:00 US/Eastern,305.22,307.4,305.17,307.35,836007.0,306.531,3664
20250801 11:40:00 US/Eastern,307.37,307.91,306.73,307.85,789071.0,307.205,3474
20250801 11:45:00 US/Eastern,307.89,309.18,307.8,307.84,1227931.0,308.417,5212
20250801 11:50:00 US/Eastern,307.84,308.29,307.22,307.96,739717.0,307.723,3080
20250801 11:55:00 US/Eastern,307.94,308.2,307.59,307.88,477753.0,307.899,1913
20250801 12:00:00 US/Eastern,307.88,309.31,307.65,308.9,869171.0,308.723,3807
20250801 12:05:00 US/Eastern,308.95,309.22,308.11,308.34,574982.0,308.697,2689
20250801 12:10:00 US/Eastern,308.36,308.54,307.0,307.48,676946.0,307.723,2824
20250801 12:15:00 US/Eastern,307.43,307.73,306.55,307.71,600823.0,307.197,2671
20250801 12:20:00 US/Eastern,307.69,308.03,307.04,307.32,373133.0,307.448,1671
20250801 12:25:00 US/Eastern,307.32,308.07,307.16,307.18,330538.0,307.654,1578
20250801 12:30:00 US/Eastern,307.18,307.24,306.48,306.94,429482.0,306.877,1855
20250801 12:35:00 US/Eastern,306.95,307.24,306.4,306.54,314211.0,306.783,1460
20250801 12:40:00 US/Eastern,306.56,306.57,305.63,305.67,535441.0,306.027,2398
20250801 12:45:00 US/Eastern,305.68,306.24,305.5,305.67,492958.0,305.9,2071
20250801 12:50:00 US/Eastern,305.68,305.72,305.05,305.29,505531.0,305.328,2286
20250801 12:55:00 US/Eastern,305.28,305.56,303.98,304.11,816341.0,304.854,3428
20250801 13:00:00 US/Eastern,304.11,304.7,303.33,303.86,862731.0,303.979,3915
20250801 13:05:00 US/Eastern,303.84,304.94,303.4,304.8,651264.0,304.232,3045
20250801 13:10:00 US/Eastern,304.8,305.0,303.7,303.78,525493.0,304.366,2525
20250801 13:15:00 US/Eastern,303.75,303.95,302.96,303.2,624619.0,303.397,2925
20250801 13:20:00 US/Eastern,303.18,304.25,303.16,303.87,507077.0,303.823,2232
20250801 13:25:00 US/Eastern,303.85,303.88,302.74,303.24,524337.0,303.21,2357
20250801 13:30:00 US/Eastern,303.24,304.15,303.0,303.86,509374.0,303.808,2229
20250801 13:35:00 US/Eastern,303.86,303.88,302.44,302.85,569737.0,302.978,2478
20250801 13:40:00 US/Eastern,302.82,304.06,302.78,303.82,462524.0,303.602,2046
20250801 13:45:00 US/Eastern,303.79,304.5,303.69,304.38,513027.0,304.133,2375
20250801 13:50:00 US/Eastern,304.44,304.86,303.8,304.14,474450.0,304.463,2147
20250801 13:55:00 US/Eastern,304.17,304.21,303.15,303.69,421804.0,303.555,1947
20250801 14:00:00 US/Eastern,303.65,303.83,302.35,302.6,478909.0,303.004,2280
20250801 14:05:00 US/Eastern,302.61,302.85,301.83,302.05,550642.0,302.401,2654
20250801 14:10:00 US/Eastern,302.02,302.43,301.36,301.63,596865.0,301.916,2997
20250801 14:15:00 US/Eastern,301.65,302.81,301.61,302.62,589717.0,302.292,2675
20250801 14:20:00 US/Eastern,302.6,303.11,302.0,303.09,583176.0,302.478,2522
20250801 14:25:00 US/Eastern,303.06,303.41,302.6,303.26,574407.0,303.037,2639
20250801 14:30:00 US/Eastern,303.26,303.93,303.02,303.62,481583.0,303.581,2268
20250801 14:35:00 US/Eastern,303.64,303.73,302.95,303.06,453254.0,303.386,2154
20250801 14:40:00 US/Eastern,303.06,304.6,302.92,304.52,537825.0,303.834,2438
20250801 14:45:00 US/Eastern,304.52,304.6,303.22,303.59,474702.0,303.907,2032
20250801 14:50:00 US/Eastern,303.55,303.62,302.04,302.15,649543.0,302.552,2751
20250801 14:55:00 US/Eastern,302.18,302.97,301.87,302.61,650164.0,302.396,2905
20250801 15:00:00 US/Eastern,302.57,302.9,301.87,302.05,423984.0,302.353,1967
20250801 15:05:00 US/Eastern,302.04,302.64,301.99,302.33,420869.0,302.343,1912
20250801 15:10:00 US/Eastern,302.3,302.77,301.65,301.94,543531.0,302.148,2510
20250801 15:15:00 US/Eastern,301.92,302.55,301.77,302.44,489702.0,302.133,2506
20250801 15:20:00 US/Eastern,302.44,302.62,301.16,301.78,736839.0,301.725,3354
20250801 15:25:00 US/Eastern,301.74,302.26,301.44,301.98,579950.0,301.853,2690
20250801 15:30:00 US/Eastern,301.94,302.77,301.09,302.47,770652.0,302.243,4061
20250801 15:35:00 US/Eastern,302.47,302.82,301.99,302.37,523040.0,302.429,2688
20250801 15:40:00 US/Eastern,302.37,303.19,302.22,302.89,571239.0,302.86,2812
20250801 15:45:00 US/Eastern,302.88,303.67,302.73,303.25,645821.0,303.274,3253
20250801 15:50:00 US/Eastern,303.28,303.31,302.25,302.82,748935.0,302.809,4063
