date,open,high,low,close,volume,wap,barCount
20241101 09:30:00 US/Eastern,251.85,254.0,251.33,252.21,1880401.0,252.493,6762
20241101 09:35:00 US/Eastern,252.16,253.49,251.1,253.36,990440.0,252.328,4232
20241101 09:40:00 US/Eastern,253.38,253.79,252.43,252.79,1017785.0,253.291,4148
20241101 09:45:00 US/Eastern,252.77,252.83,250.45,251.78,1298951.0,251.372,5091
20241101 09:50:00 US/Eastern,251.74,251.81,249.76,250.05,1052220.0,250.978,3730
20241101 09:55:00 US/Eastern,250.02,251.33,249.95,250.9,685218.0,250.8,2936
20241101 10:00:00 US/Eastern,250.95,251.2,249.65,250.19,753159.0,250.556,3542
20241101 10:05:00 US/Eastern,250.2,250.87,249.76,250.73,705189.0,250.263,2879
20241101 10:10:00 US/Eastern,250.66,252.52,250.64,252.47,1169220.0,251.833,3594
20241101 10:15:00 US/Eastern,252.41,252.6,251.77,252.35,655891.0,252.164,2562
20241101 10:20:00 US/Eastern,252.31,252.37,250.91,251.19,632680.0,251.515,2416
20241101 10:25:00 US/Eastern,251.22,252.19,251.1,252.15,456902.0,251.718,2052
20241101 10:30:00 US/Eastern,252.19,252.9,252.17,252.69,677679.0,252.56,2561
20241101 10:35:00 US/Eastern,252.72,252.95,252.06,252.28,464957.0,252.541,1944
20241101 10:40:00 US/Eastern,252.34,252.5,250.9,251.3,553691.0,251.47,2383
20241101 10:45:00 US/Eastern,251.34,251.6,250.64,251.54,438400.0,251.154,1762
20241101 10:50:00 US/Eastern,251.54,251.68,250.81,251.59,319925.0,251.275,1390
20241101 10:55:00 US/Eastern,251.59,252.5,251.51,252.4,464524.0,252.171,1880
20241101 11:00:00 US/Eastern,252.4,252.59,251.83,252.48,397053.0,252.233,1689
20241101 11:05:00 US/Eastern,252.46,252.69,251.52,251.68,367420.0,252.091,1742
20241101 11:10:00 US/Eastern,251.68,252.9,251.33,252.88,450939.0,252.297,1837
20241101 11:15:00 US/Eastern,252.88,253.45,252.76,253.15,704159.0,253.136,2805
20241101 11:20:00 US/Eastern,253.13,253.2,252.45,252.83,485675.0,252.871,1830
20241101 11:25:00 US/Eastern,252.82,253.01,252.54,252.62,264494.0,252.822,1271
20241101 11:30:00 US/Eastern,252.62,252.99,252.22,252.74,362660.0,252.595,1506
20241101 11:35:00 US/Eastern,252.76,252.79,252.1,252.44,283970.0,252.404,1334
20241101 11:40:00 US/Eastern,252.42,252.54,251.08,251.23,684632.0,251.616,2571
20241101 11:45:00 US/Eastern,251.23,251.45,250.65,250.9,575201.0,251.049,2029
20241101 11:50:00 US/Eastern,250.89,251.06,250.21,250.69,545307.0,250.564,2194
20241101 11:55:00 US/Eastern,250.71,250.73,250.11,250.26,358413.0,250.352,1385
20241101 12:00:00 US/Eastern,250.26,250.6,250.0,250.6,644095.0,250.241,2162
20241101 12:05:00 US/Eastern,250.55,250.92,250.26,250.9,363693.0,250.594,1507
20241101 12:10:00 US/Eastern,250.9,251.06,250.34,250.4,274849.0,250.742,1162
20241101 12:15:00 US/Eastern,250.43,250.54,248.7,248.98,908834.0,249.35,3437
20241101 12:20:00 US/Eastern,248.96,249.49,248.75,249.3,487127.0,249.123,1965
20241101 12:25:00 US/Eastern,249.32,249.45,248.72,248.89,464224.0,249.124,1854
20241101 12:30:00 US/Eastern,248.93,249.29,248.15,248.75,734247.0,248.705,2870
20241101 12:35:00 US/Eastern,248.77,249.04,248.31,248.69,449600.0,248.635,1919
